#Transcript position	Transcript coverage profile
0.0	528.7806719107188
1.0	696.3196913060453
2.0	740.5759780998628
3.0	792.3239120490142
4.0	822.1608029460334
5.0	837.4082148353732
6.0	855.4643521682916
7.0	797.7534142746666
8.0	748.4353508724244
9.0	719.6219479916032
10.0	705.2358189629161
11.0	863.4026853889311
12.0	1150.8462917270328
13.0	1251.2566612814455
14.0	1074.991450648051
15.0	801.508898718463
16.0	946.9850775549239
17.0	1014.19550272898
18.0	805.688497303218
19.0	842.5750042505408
20.0	912.1908441501689
21.0	1108.0565986497108
22.0	955.1948234090195
23.0	913.4682891088162
24.0	931.0584749867817
25.0	932.3352891000656
26.0	1181.416033211782
27.0	1449.1246596119884
28.0	1562.262644334064
29.0	1671.029098357786
30.0	1751.4575466425854
31.0	1683.595856765511
32.0	1889.2738923006195
33.0	2076.4992183006684
34.0	2177.791939248124
35.0	2188.3974073695613
36.0	2339.310168077786
37.0	2394.284833363731
38.0	2719.7952476017244
39.0	3059.024036307531
40.0	3098.4523696410315
41.0	2839.694217085453
42.0	2401.4007068613464
43.0	2538.025485032686
44.0	2670.8564587045394
45.0	2913.3491839401186
46.0	3034.77828379943
47.0	2957.3516577690175
48.0	2745.899190501937
49.0	2820.8355862701515
50.0	2928.4824985760774
51.0	3207.9589384506926
52.0	3369.773745277035
53.0	3423.1145213119935
54.0	3409.6066315940384
55.0	3446.3129806003753
56.0	3433.731912310877
57.0	3321.7073150193787
58.0	3383.835626894593
59.0	3417.5090365106626
60.0	3468.569748400249
61.0	3718.4305674410966
62.0	4027.809107639405
63.0	4242.517039352702
64.0	4655.992859039053
65.0	5194.326590303072
66.0	5840.534906670101
67.0	6501.5036931121085
68.0	6823.833688775368
69.0	7124.153150295905
70.0	7158.607409725056
71.0	7080.225515333754
72.0	7583.60297737091
73.0	7760.58861617088
74.0	7758.3833313168
75.0	8330.311052722554
76.0	8738.321036112171
77.0	8948.89889519852
78.0	9292.60763895229
79.0	9719.941683991925
80.0	10024.102353166913
81.0	10188.18287163481
82.0	10745.19554417186
83.0	10950.327460601196
84.0	10800.044216059834
85.0	10460.72389563251
86.0	10139.590641589366
87.0	10436.315745065765
88.0	10149.198919446511
89.0	9285.44563600178
90.0	8826.729647523784
91.0	8401.228821503342
92.0	7364.634155926432
93.0	6033.084421639905
94.0	4679.755581646543
95.0	3711.821649664316
96.0	2941.4321414241767
97.0	1904.790575354297
98.0	970.6418221530147
99.0	203.11032356755678
