#Transcript position	Transcript coverage profile
0.0	3025.774614095804
1.0	3578.451290598669
2.0	3737.184937037464
3.0	3691.2377471177406
4.0	3627.8694488108868
5.0	3606.012023890396
6.0	3559.3545319392865
7.0	3473.8096589024503
8.0	3303.924282583777
9.0	3191.261704134926
10.0	3180.996743871442
11.0	3276.2453500729325
12.0	3549.1344023910483
13.0	3643.6068374467836
14.0	3380.4543658372845
15.0	3118.900582040039
16.0	3329.5125839803572
17.0	3479.3265232901826
18.0	3071.395805840163
19.0	3138.293527434069
20.0	3306.813901913314
21.0	3647.8478731641594
22.0	3514.382319380293
23.0	3448.330777227792
24.0	3519.714763483838
25.0	3503.39898313027
26.0	3748.5874439685567
27.0	3975.4274380234306
28.0	4043.299879439785
29.0	4227.244671580836
30.0	4430.220747857334
31.0	4479.670318243027
32.0	4590.125155673985
33.0	4699.394036962512
34.0	4664.558678800043
35.0	4670.863554963918
36.0	4802.021666989884
37.0	4844.591670315096
38.0	5082.98277371
39.0	5303.752492511728
40.0	5458.388417787827
41.0	5411.757166377662
42.0	5268.316280279722
43.0	5302.28191086191
44.0	5489.5811942859345
45.0	5909.675638600804
46.0	6309.722595319753
47.0	6439.490725229774
48.0	6381.701160707583
49.0	6371.001606401758
50.0	6320.715829137012
51.0	6672.574758937032
52.0	6929.268411176733
53.0	6924.616159909197
54.0	6893.6302314302475
55.0	6915.232972239827
56.0	7012.5399652386395
57.0	6970.522730217757
58.0	7152.694081550184
59.0	7290.744564307489
60.0	7523.8570619824095
61.0	7792.037704863532
62.0	8257.36809344495
63.0	8473.159118506632
64.0	9032.314106828815
65.0	9803.099001771507
66.0	10641.504338705525
67.0	11509.02110991919
68.0	11947.567991033495
69.0	12335.87225332004
70.0	12267.99807272442
71.0	12223.968875458932
72.0	12646.465840159683
73.0	12936.082510395427
74.0	13075.533576188007
75.0	13965.437584184738
76.0	14792.81939073608
77.0	15263.246746890967
78.0	15753.278290881271
79.0	16365.9828869853
80.0	16719.802554755937
81.0	17209.266897350244
82.0	18331.17866202256
83.0	18726.3060420452
84.0	18604.96670679561
85.0	18454.296841406314
86.0	18108.993857708378
87.0	18263.27366427665
88.0	18196.63404011892
89.0	17745.641375500098
90.0	19193.936368852686
91.0	17843.220402782277
92.0	16407.838581834705
93.0	14945.840984622324
94.0	14188.223562113775
95.0	13252.867018733437
96.0	11675.506543575108
97.0	8569.691568727898
98.0	4813.789176029472
99.0	1266.8333863729026
