#Transcript position	Transcript coverage profile
0.0	886.3100779487644
1.0	1080.8436589745638
2.0	1107.6161294564556
3.0	1108.1726923163287
4.0	1084.591676335913
5.0	1099.7764210808054
6.0	1111.8652657962691
7.0	1081.0540387105186
8.0	1035.309921917604
9.0	1007.0529547875344
10.0	1002.1524581922063
11.0	1095.0224648979843
12.0	1360.7420788755921
13.0	1479.6836496151882
14.0	1245.204259597198
15.0	1017.2844256383721
16.0	1220.6134922988863
17.0	1349.0039152409288
18.0	954.667644402999
19.0	991.2512772527797
20.0	1064.8130895190786
21.0	1339.4039597291126
22.0	1189.2649910821312
23.0	1146.5382718235596
24.0	1191.4853822971404
25.0	1195.029216416907
26.0	1393.3886416776506
27.0	1585.2419306046525
28.0	1621.8506715049825
29.0	1737.3438001956954
30.0	1865.6427640723869
31.0	1893.0071613577886
32.0	2059.592690479942
33.0	2143.4526855656572
34.0	2141.6749278795487
35.0	2090.9763661663524
36.0	2131.9782076893134
37.0	2113.1747775674617
38.0	2323.872092678956
39.0	2551.018774685678
40.0	2598.738901530885
41.0	2444.952874321304
42.0	2218.6371608063255
43.0	2268.3419743406407
44.0	2322.085661062729
45.0	2474.0288316044603
46.0	2740.5401990851888
47.0	2823.51787208821
48.0	2753.549645119394
49.0	2698.825422705483
50.0	2605.8327836270178
51.0	2825.4154204183756
52.0	2949.9238383669576
53.0	2939.5899965011467
54.0	2892.908959921738
55.0	2883.948926862291
56.0	2912.2810667680133
57.0	2800.648932451288
58.0	2824.9062575694975
59.0	2832.44515248618
60.0	2980.931455566777
61.0	3211.2364250646374
62.0	3488.5958026221283
63.0	3624.7864254145975
64.0	4048.4625938257614
65.0	4614.237781877103
66.0	5306.764825820368
67.0	6006.574513580783
68.0	6255.210974498816
69.0	6353.529329430567
70.0	6104.599211926179
71.0	5961.199560029788
72.0	6262.50426342937
73.0	6326.097038853324
74.0	6328.529024098135
75.0	7053.757099270289
76.0	7591.919412903624
77.0	7916.745857483945
78.0	8271.046512301176
79.0	8632.492673227094
80.0	8797.106227423481
81.0	9092.845181814086
82.0	9990.608240179017
83.0	10302.008690098404
84.0	10278.154916688469
85.0	10039.107342278301
86.0	9466.153401020685
87.0	9588.764894164195
88.0	9354.816492885306
89.0	8428.107092546505
90.0	8188.809796748185
91.0	7798.949687989814
92.0	6717.577681958337
93.0	5437.463450548337
94.0	4844.448303182401
95.0	4202.584157995128
96.0	3508.687107992591
97.0	2209.3903720605103
98.0	1049.0886903888484
99.0	190.52347282880018
