#Transcript position	Transcript coverage profile
0.0	822.6425905367944
1.0	973.5617984858409
2.0	1012.4618642457634
3.0	1050.4250013960107
4.0	1097.3249984603187
5.0	1196.6317613416031
6.0	1267.6715985802582
7.0	1216.2585694918248
8.0	1123.7136301949029
9.0	1074.2365864589817
10.0	1088.4313747612991
11.0	1336.9078305529133
12.0	1567.3619257195965
13.0	1598.274470845558
14.0	1523.974354127169
15.0	1165.2636568418827
16.0	1365.912232065952
17.0	1451.6717775602103
18.0	1202.1105863440184
19.0	1211.2315253567751
20.0	1224.409656042729
21.0	1232.765194171056
22.0	1252.2629607533227
23.0	1196.8077490881842
24.0	1218.8169024398953
25.0	1238.5014281856822
26.0	1560.131719952882
27.0	1918.2056908413583
28.0	2000.1452773336766
29.0	2117.1262092566935
30.0	2227.258233398306
31.0	2064.067553380273
32.0	2382.3765881954264
33.0	2680.467660422874
34.0	2769.9985031625556
35.0	2728.0578356671017
36.0	2977.9852586046013
37.0	3130.3490337501803
38.0	3451.39154853062
39.0	3773.9457162578615
40.0	3865.8894115633375
41.0	3762.884813262476
42.0	3366.09383753133
43.0	3552.9337918135875
44.0	3817.259651222808
45.0	4144.40163613954
46.0	4111.231473246158
47.0	3919.6051156730223
48.0	3615.6471029125855
49.0	3903.425261173735
50.0	4239.42724616293
51.0	4602.021145866143
52.0	4833.742904952506
53.0	4918.984160318879
54.0	4966.948038892987
55.0	4970.620718410772
56.0	4670.207991462116
57.0	4305.280420112535
58.0	4303.607492106564
59.0	4347.745689049921
60.0	4410.37740508808
61.0	4650.319185473657
62.0	4835.693925996987
63.0	4964.601541173768
64.0	5483.056754920741
65.0	6123.559575143901
66.0	6999.159266821442
67.0	7763.574832856853
68.0	8150.723601651703
69.0	8599.108400697067
70.0	8576.64930113646
71.0	8680.83931021757
72.0	9127.583461170458
73.0	9180.86169976837
74.0	8989.36807045187
75.0	9723.515287011647
76.0	10229.480846160408
77.0	10340.727629304309
78.0	10549.801396394116
79.0	10866.346254180975
80.0	11080.766240356223
81.0	11233.276004339063
82.0	11707.490376619218
83.0	11667.432324401223
84.0	11027.246599747006
85.0	10325.828108320078
86.0	9930.379283233638
87.0	10255.841643753763
88.0	9830.400925475844
89.0	8824.748903011568
90.0	8304.994016326069
91.0	7809.316170824275
92.0	6510.253740209446
93.0	5169.753622703821
94.0	4247.611121704632
95.0	3374.4091253355914
96.0	2694.416239647528
97.0	1679.36424242961
98.0	811.4307440367373
99.0	178.7303883599297
